ast,sdc,mark
xtty,415308,0
xtty,931030,75
xtty,508238,25
xtty,914750,100
xtty,651084,0
xtty,588753,50
xtty,347562,75
xtty,989273,50
xtty,871225,50
xtty,136422,75
napt,224885,100
napt,540970,100
napt,833660,25
napt,841834,50
napt,515194,25
napt,428353,0
napt,110373,0
napt,772791,100
napt,997023,100
napt,200240,100
napt,128765,100
napt,296416,100
napt,860587,75
napt,195822,100
napt,277444,75
napt,126414,50
napt,807242,100
napt,522787,100
napt,789105,75
napt,820268,75
napt,870380,0
napt,845429,25
napt,565635,50
napt,773133,100
napt,371184,0
napt,792185,0
napt,917207,0
napt,506812,0
napt,675598,100
napt,767630,75
napt,675096,50
napt,668461,0
napt,284403,0
napt,702319,100
napt,816492,50
napt,131740,100
napt,926404,0
napt,825192,0
napt,482100,100
napt,419165,0
napt,246307,75
napt,551224,75
napt,322418,50
napt,709516,100
napt,387621,100
napt,935527,100
napt,792677,50
napt,243506,100
napt,762311,50
napt,160281,100
napt,163013,100
napt,114659,100
napt,335532,75
napt,286065,0
napt,233617,50
napt,779963,100
napt,776121,25
napt,850078,75
napt,768721,100
napt,970290,100
napt,892845,75
napt,972185,50
napt,855334,25
napt,834946,0
napt,539741,100
napt,165722,75
napt,600547,100
napt,781962,0
napt,252275,100
napt,534925,75
napt,697590,50
napt,883828,100
napt,376907,100
napt,318898,100
napt,611664,100
napt,696574,25
napt,406549,75
napt,521628,100
napt,809237,100
napt,702982,75
napt,277765,100
napt,770821,100
napt,752406,75
napt,132607,100
napt,235828,75
napt,410884,100
napt,955061,100
napt,763620,75
napt,415308,0
napt,931030,100
napt,508238,0
napt,914750,75
napt,651084,0
napt,588753,50
napt,347562,75
napt,989273,50
napt,871225,100
napt,136422,100
ethz,224885,100
ethz,540970,75
ethz,833660,50
ethz,841834,100
ethz,515194,0
ethz,428353,0
ethz,110373,0
ethz,772791,100
ethz,997023,25
ethz,200240,100
ethz,128765,75
ethz,296416,100
ethz,860587,100
ethz,195822,75
ethz,277444,100
ethz,126414,100
ethz,807242,100
ethz,522787,75
ethz,789105,100
ethz,820268,0
ethz,870380,0
ethz,845429,25
ethz,565635,100
ethz,773133,100
ethz,371184,0
ethz,792185,25
ethz,917207,0
ethz,506812,0
ethz,675598,100
ethz,767630,100
ethz,675096,0
ethz,668461,100
ethz,284403,50
ethz,702319,0
ethz,816492,75
ethz,131740,100
ethz,926404,0
ethz,825192,0
ethz,482100,100
ethz,419165,0
ethz,246307,100
ethz,551224,50
ethz,322418,100
ethz,709516,100
ethz,387621,100
ethz,935527,100
ethz,792677,0
ethz,243506,75
ethz,762311,100
ethz,160281,75
ethz,163013,75
ethz,114659,50
ethz,335532,50
ethz,286065,75
ethz,233617,100
ethz,779963,100
ethz,776121,25
ethz,850078,75
ethz,768721,50
ethz,970290,100
ethz,892845,25
ethz,972185,50
ethz,855334,50
ethz,834946,75
ethz,539741,75
ethz,165722,100
ethz,600547,100
ethz,781962,25
ethz,252275,0
ethz,534925,0
ethz,697590,75
ethz,883828,0
ethz,376907,75
ethz,318898,75
ethz,611664,100
ethz,696574,75
ethz,406549,100
ethz,521628,50
ethz,809237,100
ethz,702982,75
ethz,277765,100
ethz,770821,100
ethz,752406,100
ethz,132607,50
ethz,235828,75
ethz,410884,75
ethz,955061,100
ethz,763620,100
ethz,415308,75
ethz,931030,100
ethz,508238,0
ethz,914750,100
ethz,651084,0
ethz,588753,75
ethz,347562,100
ethz,989273,0
ethz,871225,100
ethz,136422,75
hnsu,224885,75
hnsu,540970,100
hnsu,833660,100
hnsu,841834,100
hnsu,515194,75
hnsu,428353,0
hnsu,110373,0
hnsu,772791,50
hnsu,997023,75
hnsu,200240,50
hnsu,128765,25
hnsu,296416,25
hnsu,860587,100
hnsu,195822,75
hnsu,277444,75
hnsu,126414,100
hnsu,807242,100
hnsu,522787,75
hnsu,789105,75
hnsu,820268,0
hnsu,870380,0
hnsu,845429,50
hnsu,565635,100
hnsu,773133,75
hnsu,371184,0
hnsu,792185,75
hnsu,917207,0
hnsu,506812,0
hnsu,675598,100
hnsu,767630,50
hnsu,675096,50
hnsu,668461,25
hnsu,284403,50
hnsu,702319,25
hnsu,816492,50
hnsu,131740,75
hnsu,926404,0
hnsu,825192,0
hnsu,482100,75
hnsu,419165,0
hnsu,246307,25
hnsu,551224,50
hnsu,322418,50
hnsu,709516,25
hnsu,387621,75
hnsu,935527,100
hnsu,792677,0
hnsu,243506,100
hnsu,762311,75
hnsu,160281,50
hnsu,163013,75
hnsu,114659,75
hnsu,335532,25
hnsu,286065,75
hnsu,233617,100
hnsu,779963,100
hnsu,776121,50
hnsu,850078,50
hnsu,768721,50
hnsu,970290,75
hnsu,892845,50
hnsu,972185,50
hnsu,855334,75
hnsu,834946,50
hnsu,539741,25
hnsu,165722,100
hnsu,600547,25
hnsu,781962,25
hnsu,252275,0
hnsu,534925,0
hnsu,697590,75
hnsu,883828,100
hnsu,376907,50
hnsu,318898,50
hnsu,611664,75
hnsu,696574,75
hnsu,406549,50
hnsu,521628,75
hnsu,809237,100
hnsu,702982,100
hnsu,277765,25
hnsu,770821,100
hnsu,752406,75
hnsu,132607,50
hnsu,235828,75
hnsu,410884,50
hnsu,955061,75
hnsu,763620,75
hnsu,415308,25
hnsu,931030,75
hnsu,508238,25
hnsu,914750,75
hnsu,651084,0
hnsu,588753,50
hnsu,347562,100
hnsu,989273,0
hnsu,871225,100
hnsu,136422,50
jepu,224885,100
jepu,540970,100
jepu,833660,75
jepu,841834,100
jepu,515194,0
jepu,428353,0
jepu,110373,0
jepu,772791,100
jepu,997023,50
jepu,200240,100
jepu,128765,50
jepu,296416,75
jepu,860587,50
jepu,195822,75
jepu,277444,100
jepu,126414,100
jepu,807242,100
jepu,522787,75
jepu,789105,100
jepu,820268,0
jepu,870380,75
jepu,845429,50
jepu,565635,100
jepu,773133,50
jepu,371184,0
jepu,792185,0
jepu,917207,0
jepu,506812,0
jepu,675598,100
jepu,767630,75
jepu,675096,0
jepu,668461,100
jepu,284403,0
jepu,702319,50
jepu,816492,50
jepu,131740,100
jepu,926404,0
jepu,825192,0
jepu,482100,75
jepu,419165,75
jepu,246307,75
jepu,551224,75
jepu,322418,25
jepu,709516,100
jepu,387621,75
jepu,935527,100
jepu,792677,0
jepu,243506,100
jepu,762311,100
jepu,160281,50
jepu,163013,100
jepu,114659,0
jepu,335532,50
jepu,286065,0
jepu,233617,100
jepu,779963,100
jepu,776121,50
jepu,850078,0
jepu,768721,50
jepu,970290,100
jepu,892845,75
jepu,972185,50
jepu,855334,50
jepu,834946,25
jepu,539741,100
jepu,165722,100
jepu,600547,75
jepu,781962,25
jepu,252275,50
jepu,534925,50
jepu,697590,75
jepu,883828,25
jepu,376907,100
jepu,318898,25
jepu,611664,50
jepu,696574,75
jepu,406549,100
jepu,521628,75
jepu,809237,50
jepu,702982,100
jepu,277765,50
jepu,770821,100
jepu,752406,75
jepu,132607,75
jepu,235828,50
jepu,410884,100
jepu,955061,100
jepu,763620,75
jepu,415308,75
jepu,931030,75
jepu,508238,25
jepu,914750,100
jepu,651084,0
jepu,588753,50
jepu,347562,100
jepu,989273,25
jepu,871225,100
jepu,136422,75
iovm,224885,100
iovm,540970,100
iovm,833660,75
iovm,841834,100
iovm,515194,0
iovm,428353,0
iovm,110373,0
iovm,772791,50
iovm,997023,75
iovm,200240,100
iovm,128765,75
iovm,296416,100
iovm,860587,100
iovm,195822,75
iovm,277444,100
iovm,126414,100
iovm,807242,100
iovm,522787,100
iovm,789105,100
iovm,820268,25
iovm,870380,0
iovm,845429,50
iovm,565635,75
iovm,773133,50
iovm,371184,0
iovm,792185,0
iovm,917207,0
iovm,506812,0
iovm,675598,100
iovm,767630,75
iovm,675096,50
iovm,668461,75
iovm,284403,50
iovm,702319,25
iovm,816492,100
iovm,131740,75
iovm,926404,0
iovm,825192,0
iovm,482100,75
iovm,419165,50
iovm,246307,100
iovm,551224,75
iovm,322418,25
iovm,709516,75
iovm,387621,100
iovm,935527,100
iovm,792677,75
iovm,243506,100
iovm,762311,75
iovm,160281,0
iovm,163013,100
iovm,114659,0
iovm,335532,75
iovm,286065,50
iovm,233617,50
iovm,779963,100
iovm,776121,25
iovm,850078,0
iovm,768721,75
iovm,970290,100
iovm,892845,75
iovm,972185,25
iovm,855334,50
iovm,834946,25
iovm,539741,0
iovm,165722,100
iovm,600547,100
iovm,781962,75
iovm,252275,75
iovm,534925,25
iovm,697590,100
iovm,883828,0
iovm,376907,100
iovm,318898,50
iovm,611664,25
iovm,696574,75
iovm,406549,100
iovm,521628,100
iovm,809237,75
iovm,702982,50
iovm,277765,100
iovm,770821,100
iovm,752406,100
iovm,132607,50
iovm,235828,75
iovm,410884,100
iovm,955061,75
iovm,763620,100
iovm,415308,50
iovm,931030,100
iovm,508238,75
iovm,914750,100
iovm,651084,0
iovm,588753,75
iovm,347562,75
iovm,989273,0
iovm,871225,100
iovm,136422,100
uput,233617,100
uput,406549,100
uput,709516,100
uput,772791,0
uput,870380,0
uput,773133,100
uput,200240,100
uput,763620,100
uput,970290,100
uput,551224,100
uput,762311,100
uput,792677,0
uput,702319,100
uput,428353,0
uput,860587,100
uput,668461,100
uput,522787,100
uput,696574,100
uput,277765,100
uput,955061,100
uput,600547,100
uput,415308,100
uput,565635,100
uput,997023,0
uput,165722,100
uput,989273,0
uput,277444,100
uput,126414,100
uput,702982,100
uput,128765,100
uput,534925,0
uput,816492,100
uput,540970,100
uput,833660,100
uput,892845,100
uput,335532,100
uput,322418,100
uput,286065,100
uput,781962,100
uput,195822,100
uput,779963,100
uput,419165,0
uput,131740,100
uput,789105,100
uput,110373,0
uput,825192,0
uput,224885,100
uput,160281,100
uput,767630,100
uput,347562,100
uput,675096,100
uput,651084,0
uput,252275,100
uput,675598,100
uput,931030,100
uput,809237,100
uput,515194,100
uput,768721,100
uput,376907,100
uput,284403,100
uput,850078,100
uput,246307,100
uput,482100,100
uput,845429,100
uput,935527,100
uput,508238,100
uput,820268,0
uput,371184,0
uput,855334,100
uput,243506,100
uput,883828,100
uput,871225,100
uput,807242,100
uput,770821,100
uput,834946,100
uput,318898,100
uput,914750,100
uput,136422,100
uput,611664,100
uput,521628,100
uput,539741,100
uput,926404,0
uput,296416,100
uput,235828,100
uput,506812,0
uput,752406,100
uput,114659,100
uput,697590,100
uput,163013,100
uput,588753,100
uput,132607,100
uput,387621,100
uput,410884,50
uput,972185,100
uput,841834,100
uput,776121,100
uput,792185,0
knwf,233617,100
knwf,406549,100
knwf,709516,100
knwf,772791,0
knwf,870380,0
knwf,773133,100
knwf,200240,100
knwf,763620,100
knwf,970290,100
knwf,551224,100
knwf,762311,100
knwf,792677,0
knwf,702319,100
knwf,428353,0
knwf,860587,100
knwf,668461,100
knwf,522787,100
knwf,696574,100
knwf,277765,100
knwf,955061,100
knwf,600547,100
knwf,415308,100
knwf,565635,100
knwf,997023,0
knwf,165722,100
knwf,989273,0
knwf,277444,100
knwf,126414,100
knwf,702982,100
knwf,128765,100
knwf,534925,0
knwf,816492,100
knwf,540970,100
knwf,833660,100
knwf,892845,100
knwf,335532,100
knwf,322418,100
knwf,286065,100
knwf,781962,100
knwf,195822,100
knwf,779963,100
knwf,419165,0
knwf,131740,100
knwf,789105,100
knwf,110373,0
knwf,825192,0
knwf,224885,100
knwf,160281,100
knwf,767630,100
knwf,347562,100
knwf,675096,100
knwf,651084,0
knwf,252275,100
knwf,675598,100
knwf,931030,100
knwf,809237,100
knwf,515194,100
knwf,768721,50
knwf,376907,100
knwf,284403,100
knwf,850078,100
knwf,246307,100
knwf,482100,100
knwf,845429,100
knwf,935527,100
knwf,508238,100
knwf,820268,0
knwf,371184,0
knwf,855334,100
knwf,243506,100
knwf,883828,100
knwf,871225,100
knwf,807242,100
knwf,770821,100
knwf,834946,100
knwf,318898,100
knwf,914750,100
knwf,136422,100
knwf,611664,100
knwf,521628,100
knwf,539741,100
knwf,926404,0
knwf,296416,100
knwf,235828,100
knwf,506812,0
knwf,752406,100
knwf,114659,100
knwf,697590,100
knwf,163013,100
knwf,588753,100
knwf,132607,100
knwf,387621,100
knwf,410884,50
knwf,972185,100
knwf,841834,100
knwf,776121,100
knwf,792185,0
yskf,233617,100
yskf,406549,100
yskf,709516,100
yskf,772791,0
yskf,870380,0
yskf,773133,100
yskf,200240,33.33
yskf,763620,100
yskf,970290,0
yskf,551224,100
yskf,762311,100
yskf,792677,0
yskf,702319,100
yskf,428353,0
yskf,860587,100
yskf,668461,100
yskf,522787,100
yskf,696574,0
yskf,277765,100
yskf,955061,100
yskf,600547,100
yskf,415308,100
yskf,565635,100
yskf,997023,0
yskf,165722,100
yskf,989273,0
yskf,277444,100
yskf,126414,100
yskf,702982,100
yskf,128765,0
yskf,534925,0
yskf,816492,100
yskf,540970,100
yskf,833660,0
yskf,892845,100
yskf,335532,100
yskf,114659,100
yskf,322418,0
yskf,286065,100
yskf,781962,0
yskf,195822,100
yskf,779963,100
yskf,419165,0
yskf,131740,100
yskf,789105,100
yskf,110373,0
yskf,825192,0
yskf,224885,0
yskf,160281,0
yskf,767630,100
yskf,347562,100
yskf,675096,100
yskf,651084,0
yskf,252275,0
yskf,675598,100
yskf,931030,100
yskf,809237,100
yskf,515194,100
yskf,768721,100
yskf,376907,0
yskf,284403,100
yskf,850078,0
yskf,246307,100
yskf,482100,100
yskf,845429,100
yskf,935527,100
yskf,508238,100
yskf,820268,0
yskf,371184,0
yskf,855334,100
yskf,243506,100
yskf,883828,100
yskf,871225,100
yskf,807242,100
yskf,770821,100
yskf,834946,0
yskf,318898,100
yskf,914750,100
yskf,136422,100
yskf,611664,100
yskf,521628,33.33
yskf,539741,0
yskf,926404,0
yskf,296416,100
yskf,235828,100
yskf,506812,0
yskf,752406,100
yskf,697590,100
yskf,163013,100
yskf,588753,0
yskf,132607,100
yskf,387621,100
yskf,410884,33.33
yskf,972185,100
yskf,841834,100
yskf,776121,0
yskf,792185,0
pxlm,233617,100
pxlm,406549,100
pxlm,709516,100
pxlm,772791,0
pxlm,870380,0
pxlm,773133,100
pxlm,200240,100
pxlm,763620,100
pxlm,970290,0
pxlm,551224,100
pxlm,762311,100
pxlm,792677,0
pxlm,702319,66.67
pxlm,428353,0
pxlm,860587,100
pxlm,668461,100
pxlm,522787,100
pxlm,696574,100
pxlm,277765,100
pxlm,955061,100
pxlm,600547,100
pxlm,415308,100
pxlm,565635,100
pxlm,997023,0
pxlm,165722,100
pxlm,989273,0
pxlm,277444,100
pxlm,126414,100
pxlm,702982,100
pxlm,128765,0
pxlm,534925,0
pxlm,816492,100
pxlm,540970,100
pxlm,833660,0
pxlm,892845,100
pxlm,335532,100
pxlm,114659,100
pxlm,322418,0
pxlm,286065,100
pxlm,781962,0
pxlm,195822,100
pxlm,779963,100
pxlm,419165,0
pxlm,131740,100
pxlm,789105,100
pxlm,110373,0
pxlm,825192,0
pxlm,224885,0
pxlm,160281,0
pxlm,767630,100
pxlm,347562,100
pxlm,675096,100
pxlm,651084,0
pxlm,252275,0
pxlm,675598,100
pxlm,931030,100
pxlm,809237,100
pxlm,515194,100
pxlm,768721,100
pxlm,376907,0
pxlm,284403,100
pxlm,850078,0
pxlm,246307,100
pxlm,482100,100
pxlm,845429,100
pxlm,935527,100
pxlm,508238,100
pxlm,820268,0
pxlm,371184,0
pxlm,855334,100
pxlm,243506,100
pxlm,883828,100
pxlm,871225,100
pxlm,807242,100
pxlm,770821,100
pxlm,834946,0
pxlm,318898,100
pxlm,914750,100
pxlm,136422,100
pxlm,611664,100
pxlm,521628,100
pxlm,539741,0
pxlm,926404,0
pxlm,296416,100
pxlm,235828,100
pxlm,506812,0
pxlm,752406,100
pxlm,697590,100
pxlm,163013,100
pxlm,588753,0
pxlm,132607,100
pxlm,387621,100
pxlm,410884,33.33
pxlm,972185,100
pxlm,841834,100
pxlm,776121,0
pxlm,792185,0
squw,515098,98.25
squw,935527,98.25
squw,163013,96.75
squw,841834,96.75
squw,779963,95.00
squw,807242,95.00
squw,165722,93.50
squw,296416,93.50
squw,387621,93.50
squw,702982,93.25
squw,675598,91.75
squw,406549,90.25
squw,136422,90.25
squw,600547,90.25
squw,565635,90.25
squw,770821,90.25
squw,697590,90.00
squw,131740,88.50
squw,696574,88.50
squw,675096,87.00
squw,611664,87.00
squw,825192,87.00
squw,335532,87.00
squw,235828,87.00
squw,767630,87.00
squw,539741,86.75
squw,955061,86.75
squw,482100,85.25
squw,789105,85.25
squw,768721,85.25
squw,883828,85.25
squw,347562,85.25
squw,233617,85.25
squw,781962,83.75
squw,224885,83.75
squw,752406,83.75
squw,914750,83.75
squw,540970,83.75
squw,763620,83.75
squw,246307,83.75
squw,376907,83.50
squw,860587,82.00
squw,651084,81.50
squw,128765,80.50
squw,668461,80.50
squw,522787,80.50
squw,277444,80.50
squw,419165,80.50
squw,195822,80.25
squw,515194,80.25
squw,772791,80.25
squw,277765,78.75
squw,809237,78.75
squw,931030,78.75
squw,126414,77.25
squw,322418,77.25
squw,508238,77.25
squw,773133,77.00
squw,871225,77.00
squw,318898,77.00
squw,521628,76.75
squw,286065,75.50
squw,252275,75.25
squw,132607,75.00
squw,243506,75.00
squw,845429,74.00
squw,816492,74.00
squw,709516,72.00
squw,551224,72.00
squw,850078,71.50
squw,702319,70.50
squw,762311,68.75
squw,855334,68.50
squw,792677,68.25
squw,972185,67.50
squw,415308,67.00
squw,114659,65.75
squw,588753,65.75
squw,200240,65.50
squw,834946,61.00
squw,970290,61.00
squw,892845,61.00
squw,989273,60.50
squw,284403,58.00
squw,997023,55.75
squw,534925,51.00
squw,410884,48.00
squw,870380,44.50
squw,792185,44.50
squw,776121,43.25
squw,160281,41.25
jomy,224885,50
jomy,540970,50
jomy,833660,0
jomy,841834,50
jomy,515194,25
jomy,428353,0
jomy,110373,0
jomy,772791,25
jomy,997023,50
jomy,200240,25
jomy,128765,0
jomy,296416,50
jomy,860587,50
jomy,195822,75
jomy,277444,50
jomy,126414,25
jomy,807242,50
jomy,522787,25
jomy,789105,25
jomy,820268,0
jomy,870380,0
jomy,845429,75
jomy,565635,75
jomy,773133,75
jomy,371184,0
jomy,792185,25
jomy,917207,0
jomy,506812,0
jomy,675598,75
jomy,767630,25
jomy,675096,50
jomy,668461,0
jomy,284403,25
jomy,702319,25
jomy,816492,0
jomy,131740,100
jomy,926404,0
jomy,825192,0
jomy,482100,50
jomy,419165,25
jomy,246307,75
jomy,551224,75
jomy,322418,75
jomy,709516,50
jomy,387621,75
jomy,935527,50
jomy,792677,75
jomy,243506,75
jomy,762311,25
jomy,160281,0
jomy,163013,75
jomy,114659,25
jomy,335532,25
jomy,286065,25
jomy,233617,50
jomy,779963,50
jomy,776121,75
jomy,850078,0
jomy,768721,50
jomy,970290,75
jomy,892845,25
jomy,972185,25
jomy,855334,0
jomy,834946,0
jomy,539741,25
jomy,165722,75
jomy,600547,50
jomy,781962,0
jomy,252275,25
jomy,534925,0
jomy,697590,50
jomy,883828,25
jomy,376907,75
jomy,318898,0
jomy,611664,75
jomy,696574,50
jomy,406549,50
jomy,521628,50
jomy,809237,75
jomy,702982,75
jomy,277765,75
jomy,770821,50
jomy,752406,25
jomy,132607,50
jomy,235828,50
jomy,410884,0
jomy,955061,75
jomy,763620,75
jomy,415308,50
jomy,931030,25
jomy,508238,25
jomy,914750,0
jomy,651084,0
jomy,588753,25
jomy,347562,75
jomy,989273,0
jomy,871225,100
jomy,136422,0
tese,224885,100
tese,540970,100
tese,833660,50
tese,841834,100
tese,515194,50
tese,428353,0
tese,110373,0
tese,772791,25
tese,997023,75
tese,200240,25
tese,128765,0
tese,296416,100
tese,860587,100
tese,195822,100
tese,277444,100
tese,126414,100
tese,807242,100
tese,522787,100
tese,789105,100
tese,820268,0
tese,870380,0
tese,845429,50
tese,565635,100
tese,773133,75
tese,371184,0
tese,792185,75
tese,917207,0
tese,506812,0
tese,675598,100
tese,767630,100
tese,675096,75
tese,668461,100
tese,284403,75
tese,702319,100
tese,816492,50
tese,131740,50
tese,926404,0
tese,825192,0
tese,482100,100
tese,419165,75
tese,246307,100
tese,551224,100
tese,322418,25
tese,709516,100
tese,387621,100
tese,935527,100
tese,792677,100
tese,243506,100
tese,762311,100
tese,160281,50
tese,163013,75
tese,114659,75
tese,335532,0
tese,286065,100
tese,233617,25
tese,779963,100
tese,776121,0
tese,850078,0
tese,768721,75
tese,970290,100
tese,892845,100
tese,972185,75
tese,855334,50
tese,834946,0
tese,539741,75
tese,165722,100
tese,600547,100
tese,781962,0
tese,252275,50
tese,534925,0
tese,697590,100
tese,883828,25
tese,376907,100
tese,318898,0
tese,611664,25
tese,696574,100
tese,406549,100
tese,521628,75
tese,809237,100
tese,702982,100
tese,277765,100
tese,770821,100
tese,752406,75
tese,132607,25
tese,235828,100
tese,410884,100
tese,955061,100
tese,763620,100
tese,415308,50
tese,931030,100
tese,508238,50
tese,914750,100
tese,651084,0
tese,588753,75
tese,347562,75
tese,989273,0
tese,871225,75
tese,136422,100
kwpg,224885,100
kwpg,540970,75
kwpg,833660,0
kwpg,841834,75
kwpg,515194,75
kwpg,428353,0
kwpg,110373,0
kwpg,772791,75
kwpg,997023,50
kwpg,200240,50
kwpg,128765,75
kwpg,296416,50
kwpg,860587,75
kwpg,195822,0
kwpg,277444,50
kwpg,126414,50
kwpg,807242,25
kwpg,522787,50
kwpg,789105,75
kwpg,820268,0
kwpg,870380,0
kwpg,845429,0
kwpg,565635,100
kwpg,773133,75
kwpg,371184,0
kwpg,792185,25
kwpg,917207,0
kwpg,506812,0
kwpg,675598,75
kwpg,767630,100
kwpg,675096,0
kwpg,668461,50
kwpg,284403,0
kwpg,702319,100
kwpg,816492,25
kwpg,131740,50
kwpg,926404,0
kwpg,825192,50
kwpg,482100,75
kwpg,419165,50
kwpg,246307,100
kwpg,551224,50
kwpg,322418,100
kwpg,709516,75
kwpg,387621,75
kwpg,935527,100
kwpg,792677,0
kwpg,243506,50
kwpg,762311,50
kwpg,160281,50
kwpg,163013,75
kwpg,114659,75
kwpg,335532,75
kwpg,286065,75
kwpg,233617,25
kwpg,779963,100
kwpg,776121,0
kwpg,850078,25
kwpg,768721,75
kwpg,970290,100
kwpg,892845,75
kwpg,972185,25
kwpg,855334,75
kwpg,834946,0
kwpg,539741,0
kwpg,165722,75
kwpg,600547,100
kwpg,781962,25
kwpg,252275,25
kwpg,534925,0
kwpg,697590,75
kwpg,883828,0
kwpg,376907,100
kwpg,318898,0
kwpg,611664,75
kwpg,696574,75
kwpg,406549,50
kwpg,521628,75
kwpg,809237,50
kwpg,702982,100
kwpg,277765,100
kwpg,770821,75
kwpg,752406,75
kwpg,132607,50
kwpg,235828,25
kwpg,410884,75
kwpg,955061,100
kwpg,763620,50
kwpg,415308,0
kwpg,931030,50
kwpg,508238,50
kwpg,914750,100
kwpg,651084,0
kwpg,588753,75
kwpg,347562,75
kwpg,989273,0
kwpg,871225,75
kwpg,136422,75
vslk,224885,25
vslk,540970,75
vslk,833660,0
vslk,841834,25
vslk,515194,0
vslk,428353,0
vslk,110373,0
vslk,772791,50
vslk,997023,50
vslk,200240,100
vslk,128765,50
vslk,296416,75
vslk,860587,100
vslk,195822,75
vslk,277444,75
vslk,126414,50
vslk,807242,50
vslk,522787,75
vslk,789105,50
vslk,820268,0
vslk,870380,0
vslk,845429,25
vslk,565635,100
vslk,773133,25
vslk,371184,0
vslk,792185,25
vslk,917207,0
vslk,506812,0
vslk,675598,75
vslk,767630,75
vslk,675096,0
vslk,668461,50
vslk,284403,0
vslk,702319,100
vslk,816492,50
vslk,131740,100
vslk,926404,0
vslk,825192,50
vslk,482100,100
vslk,419165,25
vslk,246307,75
vslk,551224,50
vslk,322418,75
vslk,709516,75
vslk,387621,50
vslk,935527,75
vslk,792677,0
vslk,243506,25
vslk,762311,75
vslk,160281,100
vslk,163013,75
vslk,114659,75
vslk,335532,25
vslk,286065,0
vslk,233617,25
vslk,779963,75
vslk,776121,0
vslk,850078,25
vslk,768721,75
vslk,970290,100
vslk,892845,50
vslk,972185,75
vslk,855334,75
vslk,834946,0
vslk,539741,0
vslk,165722,100
vslk,600547,100
vslk,781962,50
vslk,252275,50
vslk,534925,0
vslk,697590,100
vslk,883828,0
vslk,376907,100
vslk,318898,0
vslk,611664,75
vslk,696574,75
vslk,406549,75
vslk,521628,50
vslk,809237,25
vslk,702982,100
vslk,277765,50
vslk,770821,75
vslk,752406,75
vslk,132607,25
vslk,235828,50
vslk,410884,50
vslk,955061,100
vslk,763620,75
vslk,415308,0
vslk,931030,75
vslk,508238,75
vslk,914750,100
vslk,651084,0
vslk,588753,25
vslk,347562,75
vslk,989273,0
vslk,871225,100
vslk,136422,50
cvfg,224885,100
cvfg,540970,100
cvfg,833660,0
cvfg,841834,100
cvfg,515194,50
cvfg,428353,0
cvfg,110373,0
cvfg,772791,100
cvfg,997023,0
cvfg,200240,90
cvfg,128765,50
cvfg,296416,75
cvfg,860587,50
cvfg,195822,25
cvfg,277444,100
cvfg,126414,100
cvfg,807242,100
cvfg,522787,50
cvfg,789105,50
cvfg,820268,0
cvfg,870380,0
cvfg,845429,50
cvfg,565635,100
cvfg,773133,75
cvfg,371184,0
cvfg,792185,0
cvfg,917207,0
cvfg,506812,0
cvfg,675598,0
cvfg,767630,50
cvfg,675096,0
cvfg,668461,0
cvfg,284403,0
cvfg,702319,100
cvfg,816492,75
cvfg,131740,100
cvfg,926404,0
cvfg,825192,25
cvfg,482100,75
cvfg,419165,25
cvfg,246307,0
cvfg,551224,0
cvfg,322418,100
cvfg,709516,75
cvfg,387621,75
cvfg,935527,100
cvfg,792677,75
cvfg,243506,50
cvfg,762311,100
cvfg,160281,75
cvfg,163013,75
cvfg,114659,100
cvfg,335532,75
cvfg,286065,50
cvfg,233617,50
cvfg,779963,100
cvfg,776121,0
cvfg,850078,50
cvfg,768721,25
cvfg,970290,100
cvfg,892845,100
cvfg,972185,25
